policy_id,policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,make,is_claim,segment,model,fuel_type,max_torque,max_power,engine_type,airbags,is_esc,is_adjustable_steering,is_tpms,is_parking_sensors,is_parking_camera,rear_brakes_type,displacement,cylinder,transmission_type,gear_box,steering_type,turning_radius,Length,width,height,Gross_weight,is_front_fog_lights,is_rear_window_wiper,is_rear_window_washer,is_rear_window_defogger,is_brake_assist,is_power_door_locks,is_central_locking,is_power_steering,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,ncap_rating
ID21633,1.074569716,0.11,0.346153846,C2,27003,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21634,1.195219051,0.12,0.692307692,C2,27003,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21635,0.103789384,0,0.442307692,C11,6108,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21636,0.692753563,0.04,0.288461538,C12,34791,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21637,0.300935731,0.02,0.394230769,C5,34738,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21638,0.39255334,0.11,0.403846154,C8,8794,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21639,1.077838468,0.14,0.509615385,C1,4990,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21640,0.5868407,0.07,0.317307692,C8,8794,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21641,0.047118464,0,0.75,C3,4076,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21642,1.148747704,0.12,0.538461538,C6,13051,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21643,0.08390302,0.11,0.394230769,C5,34738,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21644,0.080092065,0.08,0.596153846,C5,34738,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21645,1.028326248,0.11,0.519230769,C19,27742,4,0,B2,M5,Diesel,200Nm@3000rpm,88.77bhp@4000rpm,1.5 Turbocharged Revotorq,2,No,Yes,No,Yes,No,Drum,1497,4,Manual,5,Electric,5,(mm)3990,1755(mm),1523,1490KG,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,5
ID21646,0.423935083,0.01,0.355769231,C9,17804,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21647,0.843261271,0,0.567307692,C12,34791,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21648,0.742763782,0.02,0.432692308,C3,4076,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21649,0.244950624,0,0.490384615,C6,13051,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21650,0.660839842,0.11,0.355769231,C13,5410,1,0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2,No,No,No,Yes,No,Drum,998,3,Manual,5,Power,4.7,(mm)3655,1620(mm),1675,1340KG,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2
ID21651,0.404512823,0.1,0.355769231,C11,6108,1,0,B2,M7,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.85,(mm)3990,1745(mm),1500,1410KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
ID21652,1.180174781,0.07,0.75,C8,8794,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21653,1.098540166,0.11,0.394230769,C10,73430,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21654,0.950543566,0.16,0.307692308,C8,8794,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21655,1.120927317,0.08,0.663461538,C2,27003,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21656,0.091508554,0.01,0.490384615,C10,73430,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21657,0.09046932,0.12,0.528846154,C8,8794,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21658,0.300901383,0,0.432692308,C3,4076,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21659,0.347456206,0.14,0.384615385,C8,8794,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21660,0.997305958,0.01,0.307692308,C3,4076,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21661,1.068317226,0.03,0.557692308,C8,8794,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21662,0.150385341,0.05,0.557692308,C9,17804,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21663,0.085237051,0.12,0.634615385,C5,34738,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21664,1.146721645,0.07,0.644230769,C9,17804,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21665,1.053146741,0.02,0.644230769,C2,27003,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21666,1.005981345,0.04,0.692307692,C5,34738,1,0,C1,M2,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K12N Dualjet,2,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.8,(mm)3995,1735(mm),1515,1335KG,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21667,0.2106004,0.02,0.336538462,C9,17804,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21668,0.947808717,0.05,0.346153846,C8,8794,5,0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2,No,Yes,No,Yes,Yes,Drum,1498,4,Manual,5,Electric,4.9,(mm)3995,1695(mm),1501,1051KG,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4
ID21669,1.074656618,0.16,0.596153846,C14,7788,1,0,B2,M7,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.85,(mm)3990,1745(mm),1500,1410KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
ID21670,0.246444932,0.03,0.807692308,C3,4076,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21671,1.070467336,0.04,0.490384615,C9,17804,5,0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2,No,Yes,No,Yes,Yes,Drum,1498,4,Manual,5,Electric,4.9,(mm)3995,1695(mm),1501,1051KG,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4
ID21672,0.571873638,0.11,0.461538462,C8,8794,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21673,1.146664527,0.08,0.394230769,C5,34738,1,0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2,No,No,No,Yes,No,Drum,998,3,Manual,5,Power,4.7,(mm)3655,1620(mm),1675,1340KG,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2
ID21674,0.046416419,0.06,0.509615385,C3,4076,1,0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2,No,No,No,Yes,No,Drum,998,3,Manual,5,Power,4.7,(mm)3655,1620(mm),1675,1340KG,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2
ID21675,1.128390868,0.15,0.403846154,C10,73430,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21676,0.095922478,0.15,0.490384615,C3,4076,5,1,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2,No,Yes,No,Yes,Yes,Drum,1498,4,Manual,5,Electric,4.9,(mm)3995,1695(mm),1501,1051KG,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4
ID21677,0.034624769,0.06,0.413461538,C7,6112,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21678,1.075754405,0.12,0.548076923,C2,27003,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21679,0.72957451,0.01,0.384615385,C3,4076,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21680,0.274298166,0.06,0.682692308,C2,27003,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21681,0.104127147,0,0.442307692,C3,4076,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21682,0.406168799,0.13,0.317307692,C2,27003,1,0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2,No,No,No,Yes,No,Drum,998,3,Manual,5,Power,4.7,(mm)3655,1620(mm),1675,1340KG,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2
ID21683,0.754802671,0.07,0.509615385,C8,8794,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21684,0.24753959,0.04,0.317307692,C3,4076,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21685,0.746235418,0.11,0.423076923,C5,34738,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21686,0.531782968,0.04,0.461538462,C3,4076,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21687,0.440424065,0.02,0.509615385,C10,73430,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21688,0.732679018,0.1,0.394230769,C2,27003,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21689,0.067759844,0.01,0.615384615,C10,73430,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21690,0.995401495,0.01,0.5,C5,34738,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21691,0.985834928,0.16,0.346153846,C8,8794,1,0,B2,M7,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.85,(mm)3990,1745(mm),1500,1410KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
ID21692,1.047019922,0.08,0.663461538,C8,8794,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21693,0.012015148,0.16,0.307692308,C8,8794,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21694,0.14688849,0.1,0.365384615,C3,4076,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21695,1.19086459,0.04,0.403846154,C8,8794,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21696,0.095142649,0.13,0.567307692,C9,17804,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21697,0.861826802,0.07,0.644230769,C2,27003,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21698,0.597077419,0.06,0.480769231,C8,8794,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21699,1.00197654,0.12,0.288461538,C2,27003,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21700,0.109098661,0.02,0.519230769,C8,8794,1,0,B2,M6,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.8,(mm)3845,1735(mm),1530,1335KG,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21701,0.73315965,0.02,0.365384615,C3,4076,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21702,1.038841898,0.12,0.394230769,C3,4076,3,0,C2,M4,Diesel,250Nm@2750rpm,113.45bhp@4000rpm,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.2,(mm)4300,1790(mm),1635,1720KG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3
ID21703,0.094069003,0.11,0.471153846,C5,34738,5,0,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2,No,Yes,No,Yes,Yes,Drum,1498,4,Manual,5,Electric,4.9,(mm)3995,1695(mm),1501,1051KG,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4
ID21704,0.722123345,0.15,0.471153846,C17,65567,1,1,Utility,M10,CNG,85Nm@3000rpm,61.68bhp@6000rpm,G12B,1,No,No,No,Yes,No,Drum,1196,4,Manual,5,Manual,4.5,(mm)3675,1475(mm),1825,1510KG,No,No,No,No,No,No,No,No,No,No,No,Yes,0
ID21705,0.723099149,0.03,0.519230769,C17,65567,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21706,0.604734176,0.01,0.317307692,C4,21622,1,0,A,M1,CNG,60Nm@3500rpm,40.36bhp@6000rpm,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,796,3,Manual,5,Power,4.6,(mm)3445,1515(mm),1475,1185KG,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0
ID21707,0.50844944,0.09,0.490384615,C8,8794,1,0,C1,M2,Petrol,113Nm@4400rpm,88.50bhp@6000rpm,1.2 L K12N Dualjet,2,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.8,(mm)3995,1735(mm),1515,1335KG,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2
ID21708,0.372806343,0.01,0.336538462,C8,8794,5,1,C1,M9,Diesel,200Nm@1750rpm,97.89bhp@3600rpm,i-DTEC,2,No,Yes,No,Yes,Yes,Drum,1498,4,Manual,5,Electric,4.9,(mm)3995,1695(mm),1501,1051KG,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4
ID21709,0.14189414,0.06,0.298076923,C8,8794,1,0,B1,M8,CNG,82.1Nm@3400rpm,55.92bhp@5300rpm,K10C,2,No,No,No,Yes,No,Drum,998,3,Manual,5,Power,4.7,(mm)3655,1620(mm),1675,1340KG,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2
